1986GeCoA..50..909L|1986|Chemical systematics of the shergotty meteorite and the composition of its parent body (Mars)|Laul, J. C., Smith, M. R., Wänke, H., Jagoutz, E., Dreibus, G., Palme, H., Spettel, B., Burghele, A., Lipschutz, M. E., Verkouteren, R. M.|Geochimica et Cosmochimica Acta|50|6|909|We report chemical data for 60 elements by INAA and RNAA in two bulk samples, for 30 elements in various mineral separates of Shergotty, and results of leaching experiments with 1M HCl on powdered aliquots of Shergotty and BETA 79001, lithologies A and B. Shergotty is homogeneous in major element composition but heterogeneous with respect to LIL trace elements (~20%). The heterogeneity is even greater for volatile and siderophile trace elements. The mineral data, including three clinopyroxene fractions with variable FeO contents, maskelynite and minor phases (Ti-magnetite, ilmenite, quartz, K-rich phase), show that major minerals do not account for the rare earth elements (REE) in the bulk meteorite. Instead, the REE are to a large extent concentrated in accessory whitlockite and apatite (shown by leaching with 1M HCl): together with the majority of REE (La, 96%, Yb 70%), Cl and Br are quantitatively dissolved by leaching. The REE patterns of the leachate of Shergotty and EETA 79001 are different. The Shergotty leachate may consist of two components. Component l is similar to that of EETA 79001 leachate (whitlockite), component 2 is enriched in light REE and may be responsible for the higher LREE contents of Shergotty in comparison to the other shergottites. There is some evidence that Shergotty was an open system and component 2 was introduced after crystallization. The REE patterns of the residues of Shergotty and EETA 79001 are identical indicating that the parent magmas of both meteorites are compositionally similar. Based on cpx separates with the lowest REE content, the REE pattern in the Shergotty parent magma was calculated. It is enriched in LREE and has a subchondritic Nd/Sm ratio. The negative Eu anomaly in the phosphates indicates that at least some plagioclase crystallized before phosphate. Based on several element correlations in SNC meteorites, it was suggested (Dreibus and Wänke, 1984) that both the Shergotty parent body (SPB, very probably Mars), and the Earth accreted from the same two chemically different components: component A, highly reduced and devoid of volatile elements and an oxidized component B containing also volatile elements. The SPB (Mars) mantle is 2-4 times richer in volatile and moderately siderophile elements than the Earth, indicating a higher portion of component B in the SPB. The concentrations of chalcophile elements in the SPB mantle are low, reflecting equilibration with a sulfide phase and subsequent segregation of sulfide into the core. Unlike the Earth (Wänke, 1981), the SPB (Mars) may therefore have accreted almost homogeneously.
1986GeCoA..50.1017N|1986|Exposure history of shergottites|Nishiizumi, K., Klein, J., Middleton, R., Elmore, D., Kubik, P. W., Arnold, J. R.|Geochimica et Cosmochimica Acta|50|6|1017|The cosmogenic nuclides <SUP>36</SUP>Cl ( t<SUB>1/2</SUB> = 3.0 × 10 <SUP>5</SUP> years). <SUP>26</SUP>Al (7.05 × 10 <SUP>5</SUP> years). <SUP>10</SUP>Be (1.6 × 10 <SUP>6</SUP> years) and <SUP>53</SUP>Mn (3.7 × 10 <SUP>6</SUP> years) were measured in three shergottites, ALHA 77005, EETA 79001, and Shergotty by accelerator mass spectrometry and neutron activation. The cosmogenic nuclide data constrain the history and origin of shergottites. ALHA 77005 was ejected from its parent body about 2.7 My ago and was exposed to cosmic rays as a body of 5-6 cm radius. Solar cosmic ray produced <SUP>26</SUP>A1 and <SUP>53</SUP>Mn were first clearly observed in this meteorite. The exposure age of EETA 79001 was 0.6 My and the preatmospheric radius was about 15 cm. The exposure age of Shergotty was calculated to be 2.2 My and the preatmospheric size was about 10-15 cm in radius. The terrestrial age of ALHA 77005 was 0.2 My and that of EETA 79001 was less than 0.06 My. All cosmogenic nuclide data indicate that the three shergottites were never exposed to cosmic rays in their parent bodies, whether that parent body was Mars or an asteroid. All shergottites were ejected from greater than a 3 m depth in their parent bodies. The ejection of EETA 79001 was a different event from that of the other shergottites.
1986GeCoA..50.1001S|1986|Xenon and other noble gases in shergottites|Swindle, T. D., Caffee, M. W., Hohenberg, C. M.|Geochimica et Cosmochimica Acta|50|6|1001|We have determined the isotopic composition of the xenon component trapped in EETA 79001 lithologies B and C, which we refer to as SPB-xenon. SPB-xenon is isotopically distinct from known xenon reservoirs, but differs in regular fashion. Normalized to <SUP>132</SUP>Xe, the light isotope ratios are indistinguishable from air, the <SUP>129</SUP>Xe/ <SUP>132</SUP>Xe ratio is about 2.4, and <SUP>134</SUP>Xe and <SUP>136</SUP>Xe are enhanced relative to the terrestrial atmosphere or AVCC. The apparent heavy-isotope enrichments are not generated by in situ fission and there is no spectral evidence for the presence of <SUP>244</SUP>Pu fission xenon. However, the xenon composition does match that of fractionated AVCC except at <SUP>129</SUP>Xe, and consequently may be derived from or related to that component. ALHA 77005, Shergotty and EETA 79001 lithology A also have enhanced <SUP>129</SUP>Xe/ <SUP>132</SUP>Xe ratios in most temperature steps, and are seemingly consistent with varying mixtures of SPB-xenon and terrestrial xenon. Our results for neon and argon in EETA 79001 confirm earlier results on the exposure ages. We have also verified that the trapped <SUP>38</SUP>Ar/ <SUP>36</SUP>Ar ratio in lithology C is apparently substantially different from the terrestrial or meteoritic value. Krypton in EETA 79001,C is more fractionated with respect to AVCC than is terrestrial krypton and in the opposite direction as xenon. EETA 79001,C contains excess <SUP>80</SUP>Kr (and perhaps <SUP>82</SUP>Kr and <SUP>128</SUP>Xe), presumably from neutron capture on bromine and iodine, but these neutron captures do not appear to have occurred by in situ processes.
1986GeCoA..50..889S|1986|Shock metamorphism and petrography of the Shergotty achondrite|Stöffler, D., Ostertag, R., Jammes, C., Pfannschmidt, G., Gupta, P. R. Sen, Simon, S. B., Papike, J. J., Beauchamp, R. H.|Geochimica et Cosmochimica Acta|50|6|889|The Shergotty subsamples 1 and 12 consist of augite and pigeonite (67.5%), maskelynite (24%), ilmenite and titanomagnetite (2%), pyrrhotite (0.4%), whitlockite (1.8%), apatite (0.1%), quartz (0.5%), baddeleyite (trace), fayalite (0.4%), mesostasis (3%), and shock-induced local, polymineralic melt products (0.6%). The overall modal composition is similar to other Shergotty samples except for the rather high whitlockite content. The shock effects observed in the mineral constituents include mosaicism, deformation bands, planar fractures, and mechanical twin lamellae in clinopyroxene; isotropization of plagioclase with very rare remnants of birefringence; planar deformation structures, mosaicism, and strongly reduced birefringence in quartz; mechanical twinning of ilmenite; localized in situ melting of neighbouring minerals at the contact of low and high density phases. Based on the refractive index of maskelynite (average: 1.5467 with average An-content of 49%) and the degree of isotropization of the plagioclase an equilibrium shock pressure of 29 ± 1 GPa is derived. The inferred post-shock temperature is 200 ± 20° C. No heating event could have exceeded 400°C (DUKE, 1968). Local stress and temperature concentrations reach 60-80 GPa and 1600-2000°C. The observed shock effects can be explained by a single shock event. A second, weaker shock event as found by others appears to be highly improbable. Equilibrium shock pressures and post-shock temperatures for the other known shergottites are 31 ±2 GPa and 220 ± 50° C (Zagami), 43 ± 2 GPa and 400-800°C (ALHA 77005). The pressure estimate for EETA 79001 by Lambert (1985) is confirmed: 34 ± 1 GPa; the post-shock temperature is 250 ± 50° C. The abundance and textural setting of localized melt products in these meteorites confirm increasing shock pressures in the sequence Shergotty, Zagami, EETA 79001, ALHA 77005. Undoubtedly, the melts could have been formed by the same single shock which produced the equilibrium shock effects ( e.g. maskelynitization) in these meteorites. The shock-induced particle velocities inferred from Hugoniot data of basalts are in the 1.5-2.0 km/s range for the parental rocks of the shergottites. Ejection velocities are therefore in the order of 3-4 km/s. Special ejection mechanisms are required in order to exceed the escape velocity of a planet like Mars without producing higher degrees of shock ( e.g. melting) than those observed in the shergottites.
1986GeCoA..50..993B|1986|Nitrogen and light noble gases in Shergotty|Becker, Richard H., Pepin, Robert O.|Geochimica et Cosmochimica Acta|50|6|993|Two samples of Shergotty and one of EETA 79001 lithology A have been analyzed for nitrogen and light noble gases. Nitrogen yields are of the order of one ppm, with isotopic ratios within a few per mil of the terrestrial atmospheric composition after correction for spallogenic nitrogen. The nitrogen data do not indicate the presence of any significant amounts of the high-δ <SUP>15</SUP>N component seen in EETA 79001 glass, nor do they show the isotopically light component, with δ <SUP>15</SUP>N of about -35% <SUB>o</SUB>, reported previously for Shergotty. The possibility that these components are present but masked by variations in the Ar/N ratio of the light component cannot be excluded. The spallogenic noble gas data are consistent with cosmic ray irradiation of both Shergotty and EETA 79001 at shallow shielding depths. Cosmic-ray exposure ages are in the range 0.5 to 0.8 My for EETA 79001 and 2.0 to 5.2 My for Shergotty, depending on the choice of object size and shielding. Interpretation of the spallation data is complicated by uncertainties in production rates, unknown contributions from solar cosmic rays, and the possibility that Shergotty has suffered some He loss. In the absence of He loss, the exposure age of Shergotty would lie in the range ~2.0 to ~3.5 My. Radiogenic argon appears to be very heterogeneously distributed on a small scale in Shergotty, due either to small scale mineralogical inhomogeneity or to significant variation in the degree of degassing of minerals during shock, although the presence of trapped argon with a high <SUP>40</SUP>Ar /<SUP>36</SUP>Ar ratio and heterogeneous distribution cannot be ruled out. The present study does not provide evidence for or against an origin of Shergotty on Mars.
1986GeCoA..50.2405P|1986|Beryllium-10 contents of shergottites, nakhlites, and Chassigny|Pal, D. K., Tuniz, C., Moniot, R. K., Savin, W., Kruse, T., Herzog, G. F.|Geochimica et Cosmochimica Acta|50|11|2405|Accelerator mass spectrometry gives the following <SUP>10</SUP>Be contents (dpm/kg) for the SNC meteorites: Shergotty, 13.0 ± 1.5 and 17.3 ± 2.7; Zagami, 18.6 ± 2.5 and 20.0 ± 3.2; ALHA 77005, 15 ± 3; EETA 79001A, 7.8 ± 1.1 and 6.3 ± 0.5; EETA 79001B, 8.5 ± 1.1; Nakhla, 19.7 ± 3.3; Lafayette, 18.1 ± 2.5; Governador Valadares, 25.6 ± 3.6; Chassigny, 20.5 ± 3.1. The <SUP>10</SUP>Be contents of the NC meteorites indicate that significant accumulation of cosmogenic nuclides occurred in decimeter rather than planetary-size bodies. The agreement of the <SUP>3</SUP>He, <SUP>21</SUP>Ne, and <SUP>10</SUP>Be exposure ages of the shergottites also supports small-body irradiation. A long terrestrial age for EETA 79001 appears unlikely.
1986E&PSL..77..149W|1986|The case for a martian origin of the shergottites, II. Trapped and indigenous gas components in EETA 79001 glass|Wiens, R. C., Becker, R. H., Pepin, R. O.|Earth and Planetary Science Letters|77|2|149|Analysis of nitrogen and light noble gases in a large sample of glass (lithology C) from the antarctic shergottite EETA 79001 yields a minimum δ <SUP>15</SUP>N > +300‰ for the isotopic composition of nitrogen trapped in the glass. The new data fall on the mixing line through the martian atmospheric composition defined by δ <SUP>15</SUP>N vs. <SUP>40</SUP>Ar/ <SUP>14</SUP>N for two smaller samples analyzed previously. The results from all three samples are consistent with a two-component nitrogen system in which ̃ 84 ppb of trapped martian atmospheric N is mixed in variable proportions with another, more thermally labile N component during stepped heating. This second component, which appears to be indigenous to the glass rather than adsorbed from air and is present in amounts that vary by more than a factor of 3 from sample to sample, may represent volatiles from the martian interior. Data from crystalline phases of several SNC meteorites indicate that the indigenous gas may have δ <SUP>15</SUP>N < -35‰ and <SUP>36</SUP>Ar/ <SUP>14</SUP>N≲ 3 × 10 <SUP>-6</SUP>, similar to the enstatite chondrites. Neon compositions in EETA 79001 glass samples suggest an earth-like value of ̃ 10.1 ± 0.7 for the unknown <SUP>20</SUP>Ne/ <SUP>22</SUP>Ne ratio in the martian atmosphere. The nitrogen-argon correlation systematics yield trapped <SUP>40</SUP>Ar/ <SUP>36</SUP>Ar= 2260 ± 200 , within error of the Viking value. There is evidence that <SUP>36</SUP>Ar/ <SUP>38</SUP>Ar in the martian atmosphere is 4.1 ± 0.2, strikingly different from terrestrial or typical chondritic ratios near 5.3. Attribution of this low value to excess <SUP>38</SUP>Ar generated over martian history by galactic cosmic-ray (GCR) spallation of surface materials would be difficult for a number of reasons, among them the excessive GCR fluences required and the absence of a corresponding <SUP>21</SUP>Ne excess.
1985LPSC...15..669R|1985|Fluid inclusions in stony meteorites - A cautionary note|Rudnick, R. L., Ashwal, L. D., Henery, D. J., Gibson, E. K., Roedder, E., Belkin, H. E., Colucci, M. T.|Lunar and Planetary Science Conference Proceedings|90||C669|Newly discovered fluid inclusions in thin sections of Bjurbole chondrules, shergottite EETA79001, lunar meteorite ALHA81005, and Apollo 16 glasses possess physical properties similar to those of fluid inclusions found in thin sections of five stony meteorites recently described by Warner et al. (1983). The distribution and physical properties of these new fluid inclusions indicate they may be artifacts of thin section preparation; it is suggested that saw coolant was sucked into vacuum vesicles in glasses and minerals through submicroscopic fractures produced during sawing. The similarities between these fluid inclusions and fluid inclusions previously described by Warner et al. (1983) indicate that many of the fluid inclusions reported earlier may be artifacts. Consequently, the origin of any fluid inclusions observed in thin sections of extraterrestrial materials must be interpreted with caution. The most probable true extraterrestrial fluid inclusions are those that have been observed in grains prepared without exposure to liquids of any kind.
1985JGR....90..669R|1985|Fluid inclusions in stony meteorites - a cautionary note.|Rudnick, R. L., Ashwal, L. D., Henry, D. J., Gibson, E. K., Jr., Roedder, E., Belkin, H. E., Colucci, M. T.|Journal of Geophysical Research|90||C669|Newly discovered fluid inclusions in thin sections of Bjurböle chondrules, shergottite EETA79001, lunar meteorite ALHA81005, and Apollo 16 glasses possess physical properties similar to those of fluid inclusions found in thin sections of five stony meteorites recently described by Warner et al. (1983). The distribution and physical properties of these new fluid inclusions indicate they may be artifacts of thin section preparation; the authors suggest that saw coolant was sucked into vacuum vesicles in glasses and minerals through submicroscopic features produced during sawing. The similarities between these fluid inclusions and fluid inclusions previously described by Warner et al. (1983) lead the authors to conclude that many of the fluid inclusions reported earlier may be artifacts.
1985JGR....90..664C|1985|Carbon isotopes in three SNC meteorites.|Carr, R. H., Wright, I. P., Pillinger, C. T.|Journal of Geophysical Research|90||C664|Samples of three SNC meteorites - Shergotty, Chassigny, and Elephant Moraine (EETA 79001) - have been analysed for their contents and stable isotopic compositions of carbon using stepped combustion in an attempt to resolve indigenous components from terrestrial contaminants.
1984GeCoA..48.1723B|1984|Noble gas contents of shergottites and implications for the Martian origin of SNC meteorites|Bogard, D. D., Nyquist, L. E., Johnson, P.|Geochimica et Cosmochimica Acta|48|9|1723|Isotopic concentrations of the noble gases have been measured in several different phases of Elephant Moraine A79001 and in whole rock samples of Zagami and Allan Hills A77005, three meteorites which belong to the rare group of SNC achondrites that may have originated from the planet Mars. Shocked phases of EETA79001 contain a trapped Ar, Kr, and Xe component characterized by <SUP>84</SUP>Kr /<SUP>132</SUP>Xe ̃15, <SUP>40</SUP>Ar /<SUP>36</SUP>Ar > 2000 , <SUP>129</SUP>Xe /<SUP>132</SUP>Xe ≥ 2 , and <SUP>4</SUP>He /<SUP>40</SUP>Ar ≤ 0.1 . These elemental and isotopic ratios are unlike those for any other noble gas component except analyses of the Martian atmosphere made by Viking spacecraft. The isotopic composition of the trapped Kr shows an approximate 1% per mass unit enrichment of lighter isotopes compared to terrestrial Kr, and the traped Xe may show either a fission component or a fractionated enrichment of heavier isotopes compared to terrestrial Xe. It is hypothesized that these gases represent a portion of the Martian atmosphere which was shock-implanted into EETA79001, and that they constitute direct evidence of a Martian origin for the shergottite meteorites. Cosmic ray-produced gases in the eight known SNC meteorites form three distinct groups with exposure ages of ̃11 MY (Chassigny and the nakhlites), ̃2.6 MY (Shergotty, Zagami, and ALHA77005), and ̃0.5 MY (EETA79001). These ages suggest three distinct events and cannot have been produced by irradiation for a common time under greatly different shielding. Comparison of cosmogenic <SUP>3</SUP>He /<SUP>21</SUP>Ne measured in EETA79001 with two independent models for the production of this ratio as a function of shielding indicates that this meteorite was irradiated in space as a relatively small object. If the SNC meteorites were ejected from Mars ̃ 180 My ago, the shock age of the shergottites, they must have been relatively large objects (>6 meters diameter) which experienced at least three space collisions to initiate cosmic ray exposure. Ejection from Mars by three events at the times of initiation of cosmic ray exposure would permit the ejected objects to have been much smaller (<1 meter diameter), but would require three such events on 1.3 Gy Martian terraine in the past ̃10 MY and would not explain the common 180 MY shock age seen in all four shergottites.
1984E&PSL..69..225B|1984|The case for a martian origin of the shergottites: nitrogen and noble gases in EETA 79001|Becker, R. H., Pepin, R. O.|Earth and Planetary Science Letters|69|2|225|Nitrogen and noble gases were measured in samples of a glass inclusion and the surrounding basaltic matrix from the antarctic shergottite EETA 79001. A nitrogen component trapped in the glass, but not present in the matrix, has a δ <SUP>15</SUP>N value at least as high as +190‰. Ratios of <SUP>40</SUP>Ar/ <SUP>14</SUP>N and <SUP>15</SUP>N/ <SUP>14</SUP>N in the glass are consistent with dilution of a martian atmospheric component ( δ <SUP>15</SUP>N = 620 ± 160‰, <SUP>40</SUP>Ar/ <SUP>14</SUP>N= 0.33 ± 0.03 ) by either terrestrial atmosphere adsorbed on the samples or by indigenous nitrogen from the minerals of the rock. Trapped noble gases in the glass reproduce, within error, the elemental and isotopic compositions measured in Mars' atmosphere by Viking, and are in general agreement with previous measurements except for much lower abundances of neutron-generated krypton and xenon isotopes. The most reasonable explanation at the present time for the noble gas pattern and the isotopically heavy nitrogen is that a sample of martian atmosphere has been trapped in the EETA 79001 glass, and that this meteorite, and thus the shergottites and probably the nakhlites and chassignites as well, originated on Mars. Nitrogen in the non-glassy matrix of EETA 79001 amounts to less than 0.5 ppm and has a spallation-corrected δ <SUP>15</SUP>N value in the range 0 to -20‰; it may reflect indigenous nitrogen in the basalt or a mixture of indigenous and adsorbed terrestrial nitrogen. Spallogenic noble gases yield single-stage exposure ages between 400,000 and 900,000 years, depending on irradiation geometry. Trapped argon may have an unusually low <SUP>36</SUP>Ar/ <SUP>38</SUP>Ar ratio. Trapped krypton, except for a small excess at <SUP>80</SUP>Kr, is smoothly mass-fractionated with respect to either terrestrial or chondritic Kr. The trapped xenon composition is consistent with addition of neutron-capture, radiogenic and fissiogenic isotopes to a base composition resembling terrestrial atmospheric Xe. The elemental <SUP>84</SUP>Kr/ <SUP>132</SUP>Xe ratio of 25 is close to the terrestrial value and very different from the chondritic ratio.
1983Sci...220..288K|1983|A Lunar Meteorite and Maybe Some from Mars|Kerr, Richard A.|Science|220|4594|288|A meteorite (Allan Hills 81005) the size of a golf ball picked off the Antarctic ice early in 1982 is geochemically and petrologically indistinguishable from rocks returned from the lunar highlands. It may be a more pristine sample of the lunar highlands than any rock returned by the Apollo missions because it is very low in KREEP. It is explained how a rock could have been ejected from the moon by an impact without being melted or pulverized by the impact. Even though the geochemical evidence is strong that an Antarctic shergottite (Elephant Moraine 79001) is of Martian origin, there is still no satisfactory explanation of how the rock could have been ejected from that planet.
