1978LPSC....9.2019F|1978|Lunar surface processes and cosmic ray histories over the past several million years.|Fruchter, J. S., Rancitelli, L. A., Evans, J. C., Perkins, R. W.|Lunar and Planetary Science Conference Proceedings|2||2019|Measurements of the Al-26 and Mn-53 in interior portions of lunar rocks have shown that lunar surface processes which move a significant fraction of kilogram size rocks on the lunar surface occur on time scales of a few million years. These measurements, together with noble gas age dating have made it possible to define the history for nine rock samples selected from whole rock counting data because of anomalously low Al-26 relative to Na-22. Six of the rocks from the Apollo 15 and 16 missions showed evidence of movement during the past five million years. Of these six, only two are of an age consistent with their origin from the South Ray Crater Event. In addition, our measurements of Na-22 and Al-26 in Apollo 17 double drive tube 74001-74002 suggest that one to two cm of soil is missing from the top of this core tube. Even with this loss, at least two cm of gardening is indicated in the top portion of 74002.|
1978LPSC....9.2001C|1978|Regolith depositional history at Shorty Crater.|Crozaz, G.|Lunar and Planetary Science Conference Proceedings|2||2001|Nuclear particle track measurements in the 68 cm double drive tube 74002-74001 indicate that the whole core was deposited in one event some 10 m.y. ago. Significant reworking of the soil only occurred down to a few cm from the lunar surface since this event. Complementary investigations in this core by other groups are discussed. Most of the evidence available leads to a two stage model in which the orange and black soils collected at Shorty Crater were first irradiated for approximately 25 m.y. at some depth and then were deposited only a few m.y. ago as an overturned ejecta blanket.|
1978LPSC....9.1913M|1978|Core 74001/2: Grain size and petrology as a key to the rate of in-situ reworking and lateral transport on the lunar surface.|McKay, D. S., Heiken, G. H., Waits, G.|Lunar and Planetary Science Conference Proceedings|2||1913|A suite of samples from the double drive tube 74001/2 has been studied. Material from this core mainly consists of orange and black droplets interpreted to be volcanic pyroclastic ejecta. Grain size analysis indicates that this material is very homogeneous in its grain size properties. It is also the finest and best sorted suite of soil samples in the lunar collection having a mean grain size of 40 microns and a mean standard deviation of 1.75 phi. The upper 5.5 cm of this core has apparently undergone in situ reworking by meteorites over a period of about 10 million years. This reworked zone contains 'exotic' grains including basalt, mineral fragments, vitric breccias, and agglutinates. One type of agglutinate is unique and has been made primarily from orange and black glass droplets melted and welded together by micrometeorite impacts. Other agglutinates are made mainly from basaltic fragments and minerals. The amount of 'exotic' material added to the core combined with an estimate of the location of the source areas for the 'exotic' material allows us to estimate that a maximum of about 0.36 gm per sq cm of regolith surface is added from a radius of about 1 meter in 10 million years. Furthermore, no more than about 0.01 gm per sq cm of regolith surface is added from a radius of about 100 meters in 10 million years.|
1978LPSC....9.1933H|1978|Petrology of a sequence of pyroclastic rocks from the valley of Taurus-Littrow (Apollo 17 landing site).|Heiken, G. H., McKay, D. S.|Lunar and Planetary Science Conference Proceedings|2||1933|Thirteen samples of core 74001/2, collected at Shorty Crater by Apollo 17, have been analyzed. The samples, taken from the core section below 5.5 cm and representing most of the major stratigraphic units described by Nagle (1978), consist entirely of whole and fragmented orange and black droplets. The grain shape, degree of crystallinity, breakage, vesicularity, predominant olivine shapes, and phenocryst content of about 18,000 droplets were investigated. The crystalline droplets were found to contain olivine and ilmenite as major phases and pyroxene, Cr-spinel and metallic Fe as minor phases. The grain shape, degree of crystallization, olivine shape and olivine composition suggest that a wide range of cooling rates is represented. The upper part of the core section (above 5.5 cm) has undergone in situ reworking by micrometeorites. The 74001/2 samples are believed to be from an ultramafic pyroclastic deposit brought to the surface by the Shorty Crater impact and originally formed by a lava fountain active in the Taurus-Littrow valley 3.5 b.y. ago. The sequence represented in the sample was most likely deposited over a very short period of time.|
1978LPSC....9.1969B|1978|Chemistry of orange/black soils from core 74001/2.|Blanchard, D. P., Budahn, J. R.|Lunar and Planetary Science Conference Proceedings|2||1969|Double core 74001/2 soils were studied. Bulk soils and the 90-150 micrometer and less than 20 micrometer size fractions of 13 soils from the core for both major and trace elements by instrumental neutron activation analysis were analyzed. The orange and black glassy soils in the core 74001/2 are homogeneous in composition and due to their unusual compositional characteristics probably have derived from a single source with the same composition. The top of the core has been reworked to a depth of about 5 cm. The reworked layer is marked by compositional differences in the first 3 cm which reflect the addition (at least 10%) of materials including mare basalt and a CaO-rich component. The maturity profile (I<SUB>s/FeO)</SUB> clearly indicates reworking depth of about 5 cm. It is likely that at least some of the ferro-magnetically active component (including agglutinitic glass) has been 'inherited' with the added material.|
1977LPSC....8.3059E|1977|The cosmic-ray exposure history of Shorty Crater samples; the age of Shorty Crater.|Eugster, O., Eberhardt, P., Geiss, J., Grögler, N., Jungck, M., Mörgeli, M.|Lunar and Planetary Science Conference Proceedings|3||3059|Noble gases were analyzed in the rocks and soils from the rim of Shorty Crater in the Taurus-Littrow area. The study of the cosmic-ray-produced isotopes He, Ne, Ar, Kr, and Xe in the basaltic rocks 74235, 74255, and 74275, in bulk soil samples from the orange soil 74220, from the gray soils 74241 and 74261, and from the black soil 74001, and in grain size separates from the black soil allows the determination of the cosmic-ray exposure history of these samples. All three rocks experienced at least a two-stage exposure as can be judged from the comparison of their irradiation geometry at the time of collection with that inferred from depth-dependent relative abundances of cosmic-ray-produced nuclei. The exposure histories of the rocks and soils are characterized by four events or periods. These results show that the Shorty impact occurred no more than 30 m.y. ago. The most probable age of this crater is 19 m.y., when the large boulder was excavated from the subfloor. The trapped solar-wind concentration in the black soil is extremely low, on the average only 0.3% of that usually found for lunar soil.|
1977LPSC....8.3113M|1977|Depositional history of core section 74001: depth profiles of maturity, FeO, and metal.|Morris, R. V., Gose, W. A.|Lunar and Planetary Science Conference Proceedings|3||3113|Samples from every 0.5-cm interval of soil in core section 74001 have been studied by ferromagnetic resonance (FMR) and magnetic techniques. The values of the FMR maturity index show that the 74001 samples are very immature (the index ranges from 0.14 to 0.29 units) and have not seen appreciable, if any, surface exposure since their deposition. In fact, the small amount of fine-grained metal in the 74001 samples is probably not acquired as a result of their exposure to the micrometeoroid flux at the lunar surface. Thus, the black-glass soil of 74001 was deposited very rapidly, probably in a single episode or several closely spaced episodes of lunar fire fountaining. The average concentration of FeO and its standard deviation for all the 74001 samples are 22.5 + or - 0.3 wt.%. Since the FeO concentration is so uniform, no large variations in the major-element chemistry of 74001 are expected, with the possible exception of the volatile elements. The concentration of coarse-grained metal, which is measured magnetically, and its standard deviation are 0.15 + or - 0.01 wt.%. The coarse-grained metal probably precipitated contemporaneously with the silicate and oxide phases in the black-glass droplets.|
1977LPSC....8.3243H|1977|A model for eruption behavior of a volcanic vent in eastern Mare Serenitatis.|Heiken, G., McKay, D. S.|Lunar and Planetary Science Conference Proceedings|3||3243|The origin is considered of droplets of ultramafic composition which are present in all soils collected from the mare surface at the Apollo 17 landing site. The droplets consist of homogeneous orange glass or their partially crystallized equivalent, the black droplets. These clastic deposits have a mean grain size of 40 micrometers. The droplet formation ages range from 3.5 to 3.83 b.y. It has been proposed that the droplets formed as a spray of low viscosity melt during lava fountaining. Based upon the thermal history as determined by studying olivine and particle shapes, two models for the formation of the sequence of droplets represented by samples 74001 and 74220 are presented. Both models assume, as proposed by Heiken et al. (1974), that the droplets were formed as a spray from a lava fountain and the compound forms were evidence for 'recycling' of solid, cooler droplets back into the fountain, encountering molten droplets before being deposited.|
1977LPSC....8.3917R|1977|Volatile metal deposits on lunar soils - relation to volcanism.|Reed, G. W., Jr., Allen, R. O., Jr., Jovanovic, S.|Lunar and Planetary Science Conference Proceedings|3||3917|Parallel leaching and volatilization experiments conducted on lunar samples and similar experiments on sphalerite do not supply the information needed to resolve the question of the chemical nature of Pb-204, Zn, Bi, and Tl deposits on lunar soil surfaces. It is proposed that in Apollo 17 mare and terra soils the fractions of Pb-204, Zn, and Tl that are insoluble under mild, hot pH 5 HNO3, leaching conditions and involatile at 600 C were originally surface deposits which became immobilized by migration into the silicate substrate or by chemisorption. Most of the Bi does not seem to be the result of such a deposit. The implication is also that the soils, over their respective times of evolution, were exposed to heavy metal vapors or that an episodic exposure occurred after they had evolved. A sequence of events is proposed to account for orange 74220 and black 74001 glasses by lava fountaining and for soil 74241 as tephra from an explosive volcanic eruption.|
1974Sci...183.1191P|1974|Lunar Surface: Identification of the Dark Mantling Material in the Apollo 17 Soil Samples|Pieters, Carle, McCord, Thomas B., Charette, Michael P., Adams, John B.|Science|183|4130|1191|Evidence indicates that Apollo 17 sample 74001, a soil consisting of very dark spheres, is composed almost entirely of the dark mantling material that covers a large region of the southeastern boundary of Mare Serenitatis. Other Apollo 17 samples contain only a component of this material. The underlying basalt in the Taurus-Littrow valley appears to be an extension of material forming the low-albedo ring around part of Mare Serenitatis and much of the surface of Mare Tranquillitatis. The surface of this basalt region is spectrally distinct from areas with dark mantling material. These results are derived from telescopic and laboratory measurements of the optical properties of lunar soil. Digital vidicon color images are used to map the extent of these material units in the Taurus-Littrow region.|http://dx.doi.org/10.1126/science.183.4130.1191
